x,y,predicted_stage,stage_name,num_observations
25,22,0,bbch_00,1
24,22,0,bbch_00,1
27,22,0,bbch_00,1
26,22,0,bbch_00,1
28,22,0,bbch_00,1
29,22,0,bbch_00,1
30,22,0,bbch_00,1
32,22,3,bbch_51,1
31,22,0,bbch_00,1
34,22,3,bbch_51,1
33,22,3,bbch_51,1
35,22,3,bbch_51,1
37,22,3,bbch_51,1
36,22,3,bbch_51,1
38,22,3,bbch_51,1
39,22,3,bbch_51,1
40,22,3,bbch_51,1
41,22,3,bbch_51,1
42,22,3,bbch_51,1
43,22,3,bbch_51,1
1,23,0,bbch_00,1
0,23,0,bbch_00,1
2,23,0,bbch_00,1
4,23,0,bbch_00,1
3,23,0,bbch_00,1
5,23,0,bbch_00,1
8,23,0,bbch_00,1
7,23,0,bbch_00,1
6,23,0,bbch_00,1
9,23,0,bbch_00,1
10,23,0,bbch_00,1
12,23,0,bbch_00,1
11,23,0,bbch_00,1
13,23,0,bbch_00,1
14,23,0,bbch_00,1
15,23,0,bbch_00,1
16,23,0,bbch_00,1
18,23,0,bbch_00,1
17,23,0,bbch_00,1
19,23,0,bbch_00,1
21,23,0,bbch_00,1
20,23,0,bbch_00,1
23,23,0,bbch_00,1
22,23,0,bbch_00,1
24,23,0,bbch_00,1
27,23,3,bbch_51,1
26,23,3,bbch_51,1
25,23,0,bbch_00,1
28,23,0,bbch_00,1
30,23,0,bbch_00,1
29,23,0,bbch_00,1
32,23,3,bbch_51,1
31,23,6,bbch_99,1
33,23,3,bbch_51,1
34,23,3,bbch_51,1
35,23,3,bbch_51,1
36,23,3,bbch_51,1
38,23,3,bbch_51,1
37,23,3,bbch_51,1
40,23,3,bbch_51,1
39,23,3,bbch_51,1
41,23,3,bbch_51,1
42,23,3,bbch_51,1
43,23,3,bbch_51,1
0,24,0,bbch_00,1
1,24,0,bbch_00,1
3,24,0,bbch_00,1
4,24,0,bbch_00,1
2,24,0,bbch_00,1
6,24,0,bbch_00,1
5,24,0,bbch_00,1
7,24,0,bbch_00,1
8,24,0,bbch_00,1
9,24,0,bbch_00,1
11,24,0,bbch_00,1
10,24,0,bbch_00,1
13,24,0,bbch_00,1
12,24,0,bbch_00,1
14,24,0,bbch_00,1
16,24,0,bbch_00,1
15,24,0,bbch_00,1
17,24,0,bbch_00,1
18,24,0,bbch_00,1
19,24,0,bbch_00,1
20,24,0,bbch_00,1
21,24,0,bbch_00,1
22,24,0,bbch_00,1
23,24,0,bbch_00,1
26,24,3,bbch_51,1
25,24,0,bbch_00,1
24,24,0,bbch_00,1
27,24,3,bbch_51,1
28,24,0,bbch_00,1
29,24,0,bbch_00,1
30,24,0,bbch_00,1
31,24,6,bbch_99,1
32,24,3,bbch_51,1
33,24,3,bbch_51,1
34,24,3,bbch_51,1
36,24,3,bbch_51,1
35,24,3,bbch_51,1
39,24,3,bbch_51,1
40,24,3,bbch_51,1
38,24,3,bbch_51,1
37,24,3,bbch_51,1
42,24,3,bbch_51,1
41,24,3,bbch_51,1
0,25,0,bbch_00,1
43,24,3,bbch_51,1
1,25,0,bbch_00,1
3,25,0,bbch_00,1
2,25,0,bbch_00,1
5,25,0,bbch_00,1
4,25,0,bbch_00,1
6,25,0,bbch_00,1
8,25,0,bbch_00,1
7,25,0,bbch_00,1
10,25,0,bbch_00,1
9,25,0,bbch_00,1
12,25,0,bbch_00,1
11,25,0,bbch_00,1
13,25,0,bbch_00,1
14,25,0,bbch_00,1
15,25,0,bbch_00,1
17,25,0,bbch_00,1
16,25,0,bbch_00,1
18,25,0,bbch_00,1
19,25,0,bbch_00,1
20,25,0,bbch_00,1
22,25,0,bbch_00,1
21,25,0,bbch_00,1
23,25,0,bbch_00,1
26,25,3,bbch_51,1
25,25,0,bbch_00,1
24,25,0,bbch_00,1
27,25,0,bbch_00,1
28,25,0,bbch_00,1
29,25,0,bbch_00,1
31,25,3,bbch_51,1
30,25,0,bbch_00,1
33,25,3,bbch_51,1
34,25,3,bbch_51,1
32,25,3,bbch_51,1
35,25,3,bbch_51,1
36,25,3,bbch_51,1
37,25,3,bbch_51,1
38,25,3,bbch_51,1
40,25,3,bbch_51,1
39,25,3,bbch_51,1
41,25,3,bbch_51,1
0,26,0,bbch_00,1
42,25,3,bbch_51,1
43,25,3,bbch_51,1
1,26,0,bbch_00,1
5,26,0,bbch_00,1
4,26,6,bbch_99,1
3,26,0,bbch_00,1
2,26,0,bbch_00,1
6,26,0,bbch_00,1
7,26,0,bbch_00,1
8,26,0,bbch_00,1
9,26,0,bbch_00,1
10,26,0,bbch_00,1
11,26,0,bbch_00,1
13,26,0,bbch_00,1
12,26,0,bbch_00,1
14,26,0,bbch_00,1
16,26,0,bbch_00,1
15,26,0,bbch_00,1
18,26,0,bbch_00,1
17,26,0,bbch_00,1
19,26,0,bbch_00,1
21,26,0,bbch_00,1
20,26,0,bbch_00,1
23,26,0,bbch_00,1
22,26,0,bbch_00,1
24,26,0,bbch_00,1
25,26,0,bbch_00,1
27,26,3,bbch_51,1
26,26,3,bbch_51,1
29,26,0,bbch_00,1
28,26,0,bbch_00,1
30,26,3,bbch_51,1
32,26,3,bbch_51,1
31,26,3,bbch_51,1
33,26,3,bbch_51,1
34,26,3,bbch_51,1
38,26,3,bbch_51,1
37,26,3,bbch_51,1
35,26,3,bbch_51,1
36,26,3,bbch_51,1
39,26,3,bbch_51,1
41,26,3,bbch_51,1
40,26,3,bbch_51,1
42,26,3,bbch_51,1
43,26,3,bbch_51,1
0,27,0,bbch_00,1
2,27,0,bbch_00,1
1,27,0,bbch_00,1
3,27,0,bbch_00,1
6,27,0,bbch_00,1
4,27,6,bbch_99,1
5,27,0,bbch_00,1
7,27,0,bbch_00,1
8,27,0,bbch_00,1
10,27,0,bbch_00,1
9,27,0,bbch_00,1
12,27,0,bbch_00,1
11,27,0,bbch_00,1
13,27,0,bbch_00,1
16,27,0,bbch_00,1
15,27,0,bbch_00,1
14,27,0,bbch_00,1
20,27,0,bbch_00,1
18,27,0,bbch_00,1
17,27,0,bbch_00,1
19,27,0,bbch_00,1
21,27,0,bbch_00,1
22,27,0,bbch_00,1
24,27,0,bbch_00,1
23,27,0,bbch_00,1
25,27,0,bbch_00,1
27,27,0,bbch_00,1
26,27,0,bbch_00,1
29,27,0,bbch_00,1
28,27,0,bbch_00,1
30,27,3,bbch_51,1
31,27,3,bbch_51,1
32,27,3,bbch_51,1
33,27,3,bbch_51,1
34,27,3,bbch_51,1
35,27,3,bbch_51,1
36,27,3,bbch_51,1
38,27,3,bbch_51,1
37,27,3,bbch_51,1
39,27,3,bbch_51,1
41,27,3,bbch_51,1
40,27,3,bbch_51,1
42,27,3,bbch_51,1
43,27,3,bbch_51,1
0,28,0,bbch_00,1
1,28,0,bbch_00,1
2,28,0,bbch_00,1
3,28,0,bbch_00,1
4,28,6,bbch_99,1
5,28,0,bbch_00,1
6,28,0,bbch_00,1
7,28,0,bbch_00,1
9,28,0,bbch_00,1
8,28,0,bbch_00,1
10,28,0,bbch_00,1
11,28,0,bbch_00,1
12,28,0,bbch_00,1
13,28,0,bbch_00,1
14,28,0,bbch_00,1
15,28,0,bbch_00,1
16,28,0,bbch_00,1
17,28,0,bbch_00,1
18,28,0,bbch_00,1
20,28,0,bbch_00,1
19,28,0,bbch_00,1
21,28,0,bbch_00,1
22,28,0,bbch_00,1
24,28,0,bbch_00,1
23,28,0,bbch_00,1
25,28,0,bbch_00,1
26,28,0,bbch_00,1
29,28,0,bbch_00,1
28,28,0,bbch_00,1
30,28,0,bbch_00,1
27,28,0,bbch_00,1
31,28,3,bbch_51,1
33,28,3,bbch_51,1
32,28,3,bbch_51,1
34,28,3,bbch_51,1
35,28,3,bbch_51,1
37,28,3,bbch_51,1
36,28,3,bbch_51,1
39,28,3,bbch_51,1
38,28,3,bbch_51,1
40,28,3,bbch_51,1
41,28,3,bbch_51,1
0,29,0,bbch_00,1
42,28,3,bbch_51,1
43,28,3,bbch_51,1
2,29,0,bbch_00,1
3,29,0,bbch_00,1
1,29,0,bbch_00,1
4,29,0,bbch_00,1
5,29,0,bbch_00,1
6,29,0,bbch_00,1
8,29,0,bbch_00,1
7,29,0,bbch_00,1
9,29,0,bbch_00,1
11,29,0,bbch_00,1
12,29,0,bbch_00,1
10,29,0,bbch_00,1
13,29,0,bbch_00,1
16,29,0,bbch_00,1
15,29,0,bbch_00,1
14,29,0,bbch_00,1
17,29,0,bbch_00,1
18,29,0,bbch_00,1
19,29,0,bbch_00,1
20,29,0,bbch_00,1
22,29,0,bbch_00,1
21,29,0,bbch_00,1
23,29,0,bbch_00,1
24,29,0,bbch_00,1
26,29,0,bbch_00,1
25,29,0,bbch_00,1
27,29,0,bbch_00,1
28,29,0,bbch_00,1
29,29,0,bbch_00,1
30,29,3,bbch_51,1
31,29,3,bbch_51,1
32,29,3,bbch_51,1
33,29,3,bbch_51,1
35,29,3,bbch_51,1
36,29,3,bbch_51,1
34,29,3,bbch_51,1
37,29,3,bbch_51,1
38,29,3,bbch_51,1
41,29,3,bbch_51,1
39,29,3,bbch_51,1
42,29,3,bbch_51,1
40,29,3,bbch_51,1
43,29,3,bbch_51,1
